"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"FFBCW","First Financial Bancorp.","5.51","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw"
"FFIN","First Financial Bankshares, Inc.","29.03","$1.86B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin"
"THFF","First Financial Corporation Indiana","33.63","$435.58M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff"
"FFNW","First Financial Northwest, Inc.","11.86","$178.28M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw"
"FFWM","First Foundation Inc.","18.9","$148.91M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm"
"INBK","First Internet Bancorp","22.74","$102.02M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk"
"FIBK","First Interstate BancSystem, Inc.","27.11","$585.19M","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk"
"FRME","First Merchants Corporation","22.3","$841.95M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme"
"FMBH","First Mid-Illinois Bancshares, Inc.","20.5","$143.85M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh"
"FMBI","First Midwest Bancorp, Inc.","16.91","$1.32B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi"
"FNBC","First NBC Bank Holding Company","34.93","$650.04M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbc"
"FNFG","First Niagara Financial Group Inc.","8.86","$3.13B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg"
"FNWB","First Northwest Bancorp","12.03","$157.6M","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb"
"FSFG","First Savings Financial Group, Inc.","28.95","$63.34M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg"
"FSGI","First Security Group, Inc.","2.4","$160.38M","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi"
"FSLR","First Solar, Inc.","57.34","$5.78B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr"
"FSBK","First South Bancorp Inc","8.2599","$78.71M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk"
"BICK","First Trust BICK Index Fund","25.969","$18.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick"
"FTCS","First Trust Capital Strength ETF","38.39","$84.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs"
"FV","First Trust Dorsey Wright Focus 5 ETF","23.72","$3.02B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv"
"IFV","First Trust Dorsey Wright International Focus 5 ETF","20.45","$27.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv"
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","46.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb"
"FTSM","First Trust Enhanced Short Maturity ETF","60.0536","$3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm"
"FEUZ","First Trust Eurozone AlphaDEX ETF","33.8312","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz"
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","28.264","$715.22M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv"
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","21.16","$1.07B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv"
"FTGC","First Trust Global Tactical Commodity Strategy Fund","24.88","$227.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc"
"FTHI","First Trust High Income ETF","20.41","$3.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi"
"HYLS","First Trust High Yield Long/Short ETF","50.9","$188.33M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls"
"FPXI","First Trust International IPO ETF","31.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi"
"YDIV","First Trust International Multi-Asset Diversified Income Index","19.43","$12.63M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv"
"SKYY","First Trust ISE Cloud Computing Index Fund","30.66","$462.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy"
"CU","First Trust ISE Global Copper Index Fund","20.08","$25.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu"
"PLTM","First Trust ISE Global Platinum Index Fund","9.561","$9.08M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm"
"FTLB","First Trust Low Beta Income ETF","20.68","$2.07M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb"
"LMBS","First Trust Low Duration Mortgage Opportunities ETF","50.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs"
"FMB","First Trust Managed Municipal ETF","51.672","$20.67M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb"
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","36.3037","$94.39M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba"
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","41.01","$12.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fone"
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","19","$122.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln"
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","37.48","$13.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid"
"CARZ","First Trust NASDAQ Global Auto Index Fund","41.28","$70.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz"
"RDVY","First Trust NASDAQ Rising Dividend Achievers ETF","22.5699","$7.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rdvy"
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","44.77","$660.36M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew"
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","42.2799","$107.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt"
"QTEC","First Trust NASDAQ-100- Technology Index Fund","44.46","$357.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qtec"
"AIRR","First Trust RBA American Industrial Renaissance ETF","18.21","$76.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/airr"
"QINC","First Trust RBA Quality Income ETF","21.83","$5.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qinc"
"FTSL","First Trust Senior Loan Fund ETF","49.37","$202.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl"
"FDIV","First Trust Strategic Income ETF","50.41","$20.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdiv"
"TUSA","First Trust Total US Market AlphaDEX ETF","26.63","$6.66M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tusa"
"FUNC","First United Corporation","8.62","$53.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func"
"SVVC","Firsthand Technology Value Fund, Inc.","15.09","$116.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc"
"FMER","FirstMerit Corporation","18.97","$3.14B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer"
"FSRV","FirstService Corporation","64.85","$2.25B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv"
"FISV","Fiserv, Inc.","78.66","$18.71B","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv"
"FIVE","Five Below, Inc.","34.46","$1.88B","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five"
"FPRX","Five Prime Therapeutics, Inc.","20.74","$532.06M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx"
"FIVN","Five9, Inc.","5.43","$269.39M","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/fivn"
"FLML","Flamel Technologies S.A.","14.34","$558.35M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml"
